identifier,landingPage,portalName
a7a87f76d667497e86321812dd18808f_0,https://gis-michigan.opendata.arcgis.com/datasets/a7a87f76d667497e86321812dd18808f_0,06a-01
fc0d8dcc56164af8bb655985518b98da_6,https://gis-michigan.opendata.arcgis.com/datasets/fc0d8dcc56164af8bb655985518b98da_6,06a-01
0b1a62103e494d428e193929ba6efefd_14,https://gis-michigan.opendata.arcgis.com/datasets/0b1a62103e494d428e193929ba6efefd_14,06a-01
04fb766b68704594945cc5948822161a_0,https://gis-michigan.opendata.arcgis.com/datasets/04fb766b68704594945cc5948822161a_0,06a-01
be8138175a1c4dae9094025946b51d8b_13,https://gis-michigan.opendata.arcgis.com/datasets/be8138175a1c4dae9094025946b51d8b_13,06a-01
23b280d50fee4369b810ecb3e460ef86_1,https://dev-evansvilleapc.opendata.arcgis.com/datasets/23b280d50fee4369b810ecb3e460ef86_1,01b-18163
23b280d50fee4369b810ecb3e460ef86_2,https://dev-evansvilleapc.opendata.arcgis.com/datasets/23b280d50fee4369b810ecb3e460ef86_2,01b-18163
23b280d50fee4369b810ecb3e460ef86_0,https://dev-evansvilleapc.opendata.arcgis.com/datasets/23b280d50fee4369b810ecb3e460ef86_0,01b-18163
bac8ea612fc348189b2e6ab5bb5e876a_0,https://data-summitgis.opendata.arcgis.com/datasets/bac8ea612fc348189b2e6ab5bb5e876a_0,11b-39153
b5d1a0d9715147e09c8be31f622572b5_3,https://data-summitgis.opendata.arcgis.com/datasets/b5d1a0d9715147e09c8be31f622572b5_3,11b-39153
b23325374633477f92151b1d3f0d839e_0,https://data-summitgis.opendata.arcgis.com/datasets/b23325374633477f92151b1d3f0d839e_0,11b-39153
505256c020f34289b7f73f76334d2d7a_0,https://gisdata-centrecountygov.opendata.arcgis.com/datasets/505256c020f34289b7f73f76334d2d7a_0,08b-42027
46c0de8ae7c04167a11c5feda7d48a06_27,https://gisdata-centrecountygov.opendata.arcgis.com/datasets/46c0de8ae7c04167a11c5feda7d48a06_27,08b-42027
472108381a6c4b7c9ff05c5fc00d6a80_40,https://gisdata-centrecountygov.opendata.arcgis.com/datasets/472108381a6c4b7c9ff05c5fc00d6a80_40,08b-42027
3dd038a26ddc4003832de86312c286ff_42,https://gisdata-centrecountygov.opendata.arcgis.com/datasets/3dd038a26ddc4003832de86312c286ff_42,08b-42027
bf9406807181401e8e017e328418bab6_26,https://data.baltimorecity.gov/datasets/bf9406807181401e8e017e328418bab6_26,04c-02
a0ba804affb54579a0cc9e1b4383a1e3_0,https://data.baltimorecity.gov/datasets/a0ba804affb54579a0cc9e1b4383a1e3_0,04c-02
10cd0fca9f8c4c998a0dc98dcdac2122_0,https://data.baltimorecity.gov/datasets/10cd0fca9f8c4c998a0dc98dcdac2122_0,04c-02
a1b86fafecea4f7d98c47a0ace96c3bb_0,https://data.baltimorecity.gov/datasets/a1b86fafecea4f7d98c47a0ace96c3bb_0,04c-02
72e2ade358a7489f84b78f303314e98b_3,https://data.baltimorecity.gov/datasets/72e2ade358a7489f84b78f303314e98b_3,04c-02
c5f67030adce4b3987782a88e0652093_9,https://gis-hennepin.opendata.arcgis.com/datasets/c5f67030adce4b3987782a88e0652093_9,05b-27053
b5e7fbcbd7de4484a5177b11b3524c0a_16,https://opendata-linncounty-gis.opendata.arcgis.com/datasets/b5e7fbcbd7de4484a5177b11b3524c0a_16,03b-19113
4df9250e3d624ea090718e56a9018694_0,https://data-phl.opendata.arcgis.com/datasets/4df9250e3d624ea090718e56a9018694_0,08c-02
ff73aa6434b842e29bd3af4da3f17b7a_0,https://hub-popecounty.hub.arcgis.com/datasets/ff73aa6434b842e29bd3af4da3f17b7a_0,05b-27121
3e7f33523dfe4c94b8028696af4bdeaf_0,https://hub-popecounty.hub.arcgis.com/datasets/3e7f33523dfe4c94b8028696af4bdeaf_0,05b-27121
ff73aa6434b842e29bd3af4da3f17b7a_1,https://hub-popecounty.hub.arcgis.com/datasets/ff73aa6434b842e29bd3af4da3f17b7a_1,05b-27121
3e7f33523dfe4c94b8028696af4bdeaf_1,https://hub-popecounty.hub.arcgis.com/datasets/3e7f33523dfe4c94b8028696af4bdeaf_1,05b-27121
95738ddb2b784336a60aff23312ff480_0,https://coronavirus-resources.esri.com/datasets/95738ddb2b784336a60aff23312ff480_0,99-1000
0e8df2dcbbc54e13833344e2ca8c0fa4_0,https://coronavirus-resources.esri.com/datasets/0e8df2dcbbc54e13833344e2ca8c0fa4_0,99-1000
1044bb19da8d4dbfb6a96eb1b4ebf629_0,https://coronavirus-resources.esri.com/datasets/1044bb19da8d4dbfb6a96eb1b4ebf629_0,99-1000
8b6c70f6779246f9af1b9399e292a041_0,https://chester-county-s-gis-hub-chesco.hub.arcgis.com/datasets/8b6c70f6779246f9af1b9399e292a041_0,08b-42029
8b6c70f6779246f9af1b9399e292a041_1,https://chester-county-s-gis-hub-chesco.hub.arcgis.com/datasets/8b6c70f6779246f9af1b9399e292a041_1,08b-42029
bdba0963aec54aab8e7698c50533b7e9_2,https://data-claycountymn.opendata.arcgis.com/datasets/bdba0963aec54aab8e7698c50533b7e9_2,05b-27027
b060d1fda9904916a1188f6e055fdb32_0,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/b060d1fda9904916a1188f6e055fdb32_0,08b-42039
2bc591311fc043b8b31639142891f37d_0,https://data.imap.maryland.gov/datasets/2bc591311fc043b8b31639142891f37d_0,04a-01
1bb17491c984472db45d02fa1c98438e_0,https://data.imap.maryland.gov/datasets/1bb17491c984472db45d02fa1c98438e_0,04a-01
1bb17491c984472db45d02fa1c98438e_1,https://data.imap.maryland.gov/datasets/1bb17491c984472db45d02fa1c98438e_1,04a-01
8c39b237de6942d6b5594c4fe682ab82_0,https://data.imap.maryland.gov/datasets/8c39b237de6942d6b5594c4fe682ab82_0,04a-01
8c39b237de6942d6b5594c4fe682ab82_1,https://data.imap.maryland.gov/datasets/8c39b237de6942d6b5594c4fe682ab82_1,04a-01
da405e4de839443db9d5d9d6eb7c8f14_0,https://data.imap.maryland.gov/datasets/da405e4de839443db9d5d9d6eb7c8f14_0,04a-01
eae01b2137734bbeb34d8f8832f3db3c_0,https://data.imap.maryland.gov/datasets/eae01b2137734bbeb34d8f8832f3db3c_0,04a-01
d79736987cb3451fb492705b5430fd0a_0,https://data-montcopa.opendata.arcgis.com/datasets/d79736987cb3451fb492705b5430fd0a_0,08b-42091
1044bb19da8d4dbfb6a96eb1b4ebf629_0,https://opendata.dc.gov/datasets/1044bb19da8d4dbfb6a96eb1b4ebf629_0,04c-01
ea4a594c629a4802b147b6c5d49bd6a5_1,https://maps-semcog.opendata.arcgis.com/datasets/ea4a594c629a4802b147b6c5d49bd6a5_1,06f-01
d7eba11dcb8c41f3a5ebd24ee2302632_1,https://maps-semcog.opendata.arcgis.com/datasets/d7eba11dcb8c41f3a5ebd24ee2302632_1,06f-01
973a4573ce1943f89c73e035a5e6d7b8_1,https://maps-semcog.opendata.arcgis.com/datasets/973a4573ce1943f89c73e035a5e6d7b8_1,06f-01
41f97be58d9b4700bf8d43fac6ba9e83_1,https://maps-semcog.opendata.arcgis.com/datasets/41f97be58d9b4700bf8d43fac6ba9e83_1,06f-01
62cdf6a93dea44d7adad7a871961f8cb_4,https://open-iowa.opendata.arcgis.com/datasets/62cdf6a93dea44d7adad7a871961f8cb_4,03a-04
bfdf9fd3c79d42b59ab2ef81009c3d21_0,https://open-iowa.opendata.arcgis.com/datasets/bfdf9fd3c79d42b59ab2ef81009c3d21_0,03a-04
3ae5beec650b49ae916c9cd8e3d5647a_0,https://open-iowa.opendata.arcgis.com/datasets/3ae5beec650b49ae916c9cd8e3d5647a_0,03a-04
b51d57dbc8304be185cf1206ff992da1_2,https://open-iowa.opendata.arcgis.com/datasets/b51d57dbc8304be185cf1206ff992da1_2,03a-04
6dc0cef6d98549598f02e93b773a62fe_3,https://open-iowa.opendata.arcgis.com/datasets/6dc0cef6d98549598f02e93b773a62fe_3,03a-04
273a95be2bed4b388b929145125f111c_0,https://public-iowadot.opendata.arcgis.com/datasets/273a95be2bed4b388b929145125f111c_0,03a-02
1806f907168f463687b1b4a8630b7fe5_0,https://public-iowadot.opendata.arcgis.com/datasets/1806f907168f463687b1b4a8630b7fe5_0,03a-02
c32cca85bcb04abbbfdf1da08074745d_0,https://public-iowadot.opendata.arcgis.com/datasets/c32cca85bcb04abbbfdf1da08074745d_0,03a-02
2aa9737ee6274d29b8acc06ee4b354cb_0,https://public-iowadot.opendata.arcgis.com/datasets/2aa9737ee6274d29b8acc06ee4b354cb_0,03a-02
d869d6cea01e41efa7d6a31ca3fcfdcf_0,https://www.nebraskamap.gov/datasets/d869d6cea01e41efa7d6a31ca3fcfdcf_0,13a-01
8ee228695f4143f5bad49c98183a2b5c_0,https://www.nebraskamap.gov/datasets/8ee228695f4143f5bad49c98183a2b5c_0,13a-01
fd84a033938e41f3811a4ea89c5c6f68_7,https://www.nebraskamap.gov/datasets/fd84a033938e41f3811a4ea89c5c6f68_7,13a-01
fab556a9a51c4ac385544cbb8830839d_5,https://www.nebraskamap.gov/datasets/fab556a9a51c4ac385544cbb8830839d_5,13a-01
372eff3c96d949bca1bee54704e6c750_2,https://www.nebraskamap.gov/datasets/372eff3c96d949bca1bee54704e6c750_2,13a-01
90c0fcd6695342a78593a0ae8d77bcaf_3,https://www.nebraskamap.gov/datasets/90c0fcd6695342a78593a0ae8d77bcaf_3,13a-01
4299279b50334a1e9d4ae257650055c0_1,https://www.nebraskamap.gov/datasets/4299279b50334a1e9d4ae257650055c0_1,13a-01
440db6c349054e0d86adcb83d1bbbd39_4,https://www.nebraskamap.gov/datasets/440db6c349054e0d86adcb83d1bbbd39_4,13a-01
bb170c698adb4229b791622a7ff119b1_0,https://gis-mclio.opendata.arcgis.com/datasets/bb170c698adb4229b791622a7ff119b1_0,10b-55079
