identifier,landingPage,portalName
76fd5b6205894f27a1e74b7cead56b79_2,http://public-iowadot.opendata.arcgis.com/datasets/76fd5b6205894f27a1e74b7cead56b79_2,03a-02
5ce9662669e44faa854bfe24d46f5846,http://public-iowadot.opendata.arcgis.com/datasets/5ce9662669e44faa854bfe24d46f5846,03a-02
478dd7c5d52e48d995fc6fc30875873f_0,http://public-iowadot.opendata.arcgis.com/datasets/478dd7c5d52e48d995fc6fc30875873f_0,03a-02
b6f881f00eeb4b82aea6865f0f442c5f_0,http://public-iowadot.opendata.arcgis.com/datasets/b6f881f00eeb4b82aea6865f0f442c5f_0,03a-02
781eb2b35f91448a8cff4e39a346b7ca,http://public-iowadot.opendata.arcgis.com/datasets/781eb2b35f91448a8cff4e39a346b7ca,03a-02
31453f919560465d91d5cd665892c283_0,http://public-iowadot.opendata.arcgis.com/datasets/31453f919560465d91d5cd665892c283_0,03a-02
8179480a8c454f42b3e5180f46dbb74f,http://public-iowadot.opendata.arcgis.com/datasets/8179480a8c454f42b3e5180f46dbb74f,03a-02
3e02370d339e4eada5462fa9e163b8d4,http://public-iowadot.opendata.arcgis.com/datasets/3e02370d339e4eada5462fa9e163b8d4,03a-02
faf2d5321f7849efaf1341e32ff1bca7_0,http://public-iowadot.opendata.arcgis.com/datasets/faf2d5321f7849efaf1341e32ff1bca7_0,03a-02
33651c3104144a89a6909ac825a40cf2_0,http://public-iowadot.opendata.arcgis.com/datasets/33651c3104144a89a6909ac825a40cf2_0,03a-02
dfca6fe7dc8f4484a92cc073664d2635_0,http://public-iowadot.opendata.arcgis.com/datasets/dfca6fe7dc8f4484a92cc073664d2635_0,03a-02
726dcaf23eb64ce085adf1ad978da44d_1,http://public-iowadot.opendata.arcgis.com/datasets/726dcaf23eb64ce085adf1ad978da44d_1,03a-02
9784e764846246429ae36efd470f66dc_1,http://public-iowadot.opendata.arcgis.com/datasets/9784e764846246429ae36efd470f66dc_1,03a-02
9784e764846246429ae36efd470f66dc_0,http://public-iowadot.opendata.arcgis.com/datasets/9784e764846246429ae36efd470f66dc_0,03a-02
555b856b82864ab68594cb9ccd8ae8b4_0,http://public-iowadot.opendata.arcgis.com/datasets/555b856b82864ab68594cb9ccd8ae8b4_0,03a-02
156f80e464364ed38862d5a1c00462fb_0,http://public-iowadot.opendata.arcgis.com/datasets/156f80e464364ed38862d5a1c00462fb_0,03a-02
52335c7bdbbc4f4cbac53a14cfda6fd5_0,http://public-iowadot.opendata.arcgis.com/datasets/52335c7bdbbc4f4cbac53a14cfda6fd5_0,03a-02
6f522291ebaf49739f72fe9d403b2736_0,http://public-iowadot.opendata.arcgis.com/datasets/6f522291ebaf49739f72fe9d403b2736_0,03a-02
10e0462e07a0425cab466b4560db47b1_0,http://public-iowadot.opendata.arcgis.com/datasets/10e0462e07a0425cab466b4560db47b1_0,03a-02
9394b6f0138c410a855dc8e936127eff_0,http://public-iowadot.opendata.arcgis.com/datasets/9394b6f0138c410a855dc8e936127eff_0,03a-02
bcd5d47c669c431694364fdd0c08f5db_1,http://public-iowadot.opendata.arcgis.com/datasets/bcd5d47c669c431694364fdd0c08f5db_1,03a-02
1de5bd8a39fd46d3984063e3fb89b77d_0,http://public-iowadot.opendata.arcgis.com/datasets/1de5bd8a39fd46d3984063e3fb89b77d_0,03a-02
fa1f91803af940849898a0d5c379a7ae,http://public-iowadot.opendata.arcgis.com/datasets/fa1f91803af940849898a0d5c379a7ae,03a-02
3a7d097bc56348f4aaba9dd4fbb3bb49_0,http://public-iowadot.opendata.arcgis.com/datasets/3a7d097bc56348f4aaba9dd4fbb3bb49_0,03a-02
09fe2424b7374331b659540124b35e39,http://public-iowadot.opendata.arcgis.com/datasets/09fe2424b7374331b659540124b35e39,03a-02
fcdd9c45ae014add8707fecf59796c8a_0,http://public-iowadot.opendata.arcgis.com/datasets/fcdd9c45ae014add8707fecf59796c8a_0,03a-02
8fd846c9179e4539a02dc76651b7b7bd_0,http://public-iowadot.opendata.arcgis.com/datasets/8fd846c9179e4539a02dc76651b7b7bd_0,03a-02
85fc2a0b5c2e4b1dab43bc2fbcf6c908_0,http://public-iowadot.opendata.arcgis.com/datasets/85fc2a0b5c2e4b1dab43bc2fbcf6c908_0,03a-02
06529da31dd24a438c77167a88a84ec0_0,http://public-iowadot.opendata.arcgis.com/datasets/06529da31dd24a438c77167a88a84ec0_0,03a-02
9936b7b4b0a04b67ba8fb71105cde599,http://public-iowadot.opendata.arcgis.com/datasets/9936b7b4b0a04b67ba8fb71105cde599,03a-02
e2c721804bed46829c5aec4baafcebfc_0,http://public-iowadot.opendata.arcgis.com/datasets/e2c721804bed46829c5aec4baafcebfc_0,03a-02
092061456b1d4f4bb2ac4ef92adb8248_0,http://public-iowadot.opendata.arcgis.com/datasets/092061456b1d4f4bb2ac4ef92adb8248_0,03a-02
ad9d7b5e3bb9486c9709309ad156f3d1_0,http://public-iowadot.opendata.arcgis.com/datasets/ad9d7b5e3bb9486c9709309ad156f3d1_0,03a-02
70f0a55d483d4402b2c7572804c46f10,http://public-iowadot.opendata.arcgis.com/datasets/70f0a55d483d4402b2c7572804c46f10,03a-02
9784e764846246429ae36efd470f66dc,http://public-iowadot.opendata.arcgis.com/datasets/9784e764846246429ae36efd470f66dc,03a-02
b170aa11a1c04653a747f18629aca9a1_0,http://public-iowadot.opendata.arcgis.com/datasets/b170aa11a1c04653a747f18629aca9a1_0,03a-02
13f4c5aecc984b929fdb7ccce22d2202,http://public-iowadot.opendata.arcgis.com/datasets/13f4c5aecc984b929fdb7ccce22d2202,03a-02
536687a3a8f74152b8140a4a7464a2c6_0,http://public-iowadot.opendata.arcgis.com/datasets/536687a3a8f74152b8140a4a7464a2c6_0,03a-02
fa1f91803af940849898a0d5c379a7ae_1,http://public-iowadot.opendata.arcgis.com/datasets/fa1f91803af940849898a0d5c379a7ae_1,03a-02
fa1f91803af940849898a0d5c379a7ae_0,http://public-iowadot.opendata.arcgis.com/datasets/fa1f91803af940849898a0d5c379a7ae_0,03a-02
43a597bf8bab49f2a737d46c024ac355_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/43a597bf8bab49f2a737d46c024ac355_0,08b-42133
1dc52d74a4e64f32b508bacaeaa111e6_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/1dc52d74a4e64f32b508bacaeaa111e6_0,08b-42133
f1d64642f4c84d1e93dcabeca7fb0193_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/f1d64642f4c84d1e93dcabeca7fb0193_0,08b-42133
