identifier,landingPage,portalName
afe4d0d2910e47c09e815d2ff3131af3_45,https://gis-michigan.opendata.arcgis.com/datasets/afe4d0d2910e47c09e815d2ff3131af3_45,06a-01
83f5a009d001473f8cd5b876b7d739ee_42,https://gis-michigan.opendata.arcgis.com/datasets/83f5a009d001473f8cd5b876b7d739ee_42,06a-01
da714e7e00dd494aa738d3615549f303_39,https://gis-michigan.opendata.arcgis.com/datasets/da714e7e00dd494aa738d3615549f303_39,06a-01
7c900587079b4c9589d93dad2c736427_36,https://gis-michigan.opendata.arcgis.com/datasets/7c900587079b4c9589d93dad2c736427_36,06a-01
50758a9b1b9c4cde9f0bb2c8156101a7_40,https://gis-michigan.opendata.arcgis.com/datasets/50758a9b1b9c4cde9f0bb2c8156101a7_40,06a-01
ccc9b558497f44cba1c90b1c77aef621_47,https://gis-michigan.opendata.arcgis.com/datasets/ccc9b558497f44cba1c90b1c77aef621_47,06a-01
7e9bf2fa15a74bb496a84ceece09d3d2_38,https://gis-michigan.opendata.arcgis.com/datasets/7e9bf2fa15a74bb496a84ceece09d3d2_38,06a-01
f33e5029d04042c99531f0949bc4cedf_43,https://gis-michigan.opendata.arcgis.com/datasets/f33e5029d04042c99531f0949bc4cedf_43,06a-01
0c9f7f97c476462bb2bca40356bc337a_41,https://gis-michigan.opendata.arcgis.com/datasets/0c9f7f97c476462bb2bca40356bc337a_41,06a-01
40b75b1b466c499dbab6aa85853cdb57_46,https://gis-michigan.opendata.arcgis.com/datasets/40b75b1b466c499dbab6aa85853cdb57_46,06a-01
8b635723d51e44ebb781ab1917d5889d_44,https://gis-michigan.opendata.arcgis.com/datasets/8b635723d51e44ebb781ab1917d5889d_44,06a-01
0ae21599c2f3410185a2e970c8280ce9_33,https://gis-michigan.opendata.arcgis.com/datasets/0ae21599c2f3410185a2e970c8280ce9_33,06a-01
5b82eaeab71742719beebd005ef42200_30,https://gis-michigan.opendata.arcgis.com/datasets/5b82eaeab71742719beebd005ef42200_30,06a-01
53613debbedc4f3aa589470892f169b6_24,https://gis-michigan.opendata.arcgis.com/datasets/53613debbedc4f3aa589470892f169b6_24,06a-01
48fe45f986f740568cb8390439f18800_21,https://gis-michigan.opendata.arcgis.com/datasets/48fe45f986f740568cb8390439f18800_21,06a-01
3a21e1ede2c543cc835f069f46d5d0bf_18,https://gis-michigan.opendata.arcgis.com/datasets/3a21e1ede2c543cc835f069f46d5d0bf_18,06a-01
fff41aa4828f44adb290bfa0f0d7b22c_15,https://gis-michigan.opendata.arcgis.com/datasets/fff41aa4828f44adb290bfa0f0d7b22c_15,06a-01
7a5eacd20cb645bf9d5b3d1e71107030_12,https://gis-michigan.opendata.arcgis.com/datasets/7a5eacd20cb645bf9d5b3d1e71107030_12,06a-01
5447ebc047644be293504e476edb2924_9,https://gis-michigan.opendata.arcgis.com/datasets/5447ebc047644be293504e476edb2924_9,06a-01
1b2324aab23944f58a62f19999a97d3d_6,https://gis-michigan.opendata.arcgis.com/datasets/1b2324aab23944f58a62f19999a97d3d_6,06a-01
ad5aa5068b164d759b6d140aad73cfbd_3,https://gis-michigan.opendata.arcgis.com/datasets/ad5aa5068b164d759b6d140aad73cfbd_3,06a-01
3bd5a6d7511d4147ba8c1df3188105a6_26,https://gis-michigan.opendata.arcgis.com/datasets/3bd5a6d7511d4147ba8c1df3188105a6_26,06a-01
15fed90dd41048ecbcc4504a83e3aac0_14,https://gis-michigan.opendata.arcgis.com/datasets/15fed90dd41048ecbcc4504a83e3aac0_14,06a-01
ca5c7ec517d8444581baa82259c2d2d4_1,https://gis-michigan.opendata.arcgis.com/datasets/ca5c7ec517d8444581baa82259c2d2d4_1,06a-01
a117aa82cee04bfdba45511e79b5c521_29,https://gis-michigan.opendata.arcgis.com/datasets/a117aa82cee04bfdba45511e79b5c521_29,06a-01
db5f43d750a049d3820f40f7c61e7520_2,https://gis-michigan.opendata.arcgis.com/datasets/db5f43d750a049d3820f40f7c61e7520_2,06a-01
7e7bda78a00f4c30b84698744a9e9d9a_25,https://gis-michigan.opendata.arcgis.com/datasets/7e7bda78a00f4c30b84698744a9e9d9a_25,06a-01
96750d751f9442ffb06cbcac1a1480ab_13,https://gis-michigan.opendata.arcgis.com/datasets/96750d751f9442ffb06cbcac1a1480ab_13,06a-01
5d88d0627ec14b9eb4a31f528a089c82_17,https://gis-michigan.opendata.arcgis.com/datasets/5d88d0627ec14b9eb4a31f528a089c82_17,06a-01
3462c537555f4beb96c1923bd29218a0_20,https://gis-michigan.opendata.arcgis.com/datasets/3462c537555f4beb96c1923bd29218a0_20,06a-01
54755ed2e67942a5b147fee8df7c2214_32,https://gis-michigan.opendata.arcgis.com/datasets/54755ed2e67942a5b147fee8df7c2214_32,06a-01
f06ef3b9109543c6b4f368b5ffaa59cc_28,https://gis-michigan.opendata.arcgis.com/datasets/f06ef3b9109543c6b4f368b5ffaa59cc_28,06a-01
