identifier,landingPage,portalName
5373c26cc353475fa64bd8094af763c7_23,https://gis-michigan.opendata.arcgis.com/datasets/5373c26cc353475fa64bd8094af763c7_23,06a-01
92a3714cc2a1494883a8c7fb43661d53_7,https://gis-michigan.opendata.arcgis.com/datasets/92a3714cc2a1494883a8c7fb43661d53_7,06a-01
92a3714cc2a1494883a8c7fb43661d53_6,https://gis-michigan.opendata.arcgis.com/datasets/92a3714cc2a1494883a8c7fb43661d53_6,06a-01
ae0682a08ea94630abc03701553fdbc8,https://gis-michigan.opendata.arcgis.com/datasets/ae0682a08ea94630abc03701553fdbc8,06a-01
92a3714cc2a1494883a8c7fb43661d53,https://gis-michigan.opendata.arcgis.com/datasets/92a3714cc2a1494883a8c7fb43661d53,06a-01
ae0682a08ea94630abc03701553fdbc8_1,https://gis-michigan.opendata.arcgis.com/datasets/ae0682a08ea94630abc03701553fdbc8_1,06a-01
ae0682a08ea94630abc03701553fdbc8_2,https://gis-michigan.opendata.arcgis.com/datasets/ae0682a08ea94630abc03701553fdbc8_2,06a-01
ae0682a08ea94630abc03701553fdbc8_0,https://gis-michigan.opendata.arcgis.com/datasets/ae0682a08ea94630abc03701553fdbc8_0,06a-01
be8138175a1c4dae9094025946b51d8b_13,https://gis-michigan.opendata.arcgis.com/datasets/be8138175a1c4dae9094025946b51d8b_13,06a-01
0b1a62103e494d428e193929ba6efefd_14,https://gis-michigan.opendata.arcgis.com/datasets/0b1a62103e494d428e193929ba6efefd_14,06a-01
ae0682a08ea94630abc03701553fdbc8_3,https://gis-michigan.opendata.arcgis.com/datasets/ae0682a08ea94630abc03701553fdbc8_3,06a-01
92a3714cc2a1494883a8c7fb43661d53_1,https://gis-michigan.opendata.arcgis.com/datasets/92a3714cc2a1494883a8c7fb43661d53_1,06a-01
92a3714cc2a1494883a8c7fb43661d53_8,https://gis-michigan.opendata.arcgis.com/datasets/92a3714cc2a1494883a8c7fb43661d53_8,06a-01
92a3714cc2a1494883a8c7fb43661d53_2,https://gis-michigan.opendata.arcgis.com/datasets/92a3714cc2a1494883a8c7fb43661d53_2,06a-01
92a3714cc2a1494883a8c7fb43661d53_3,https://gis-michigan.opendata.arcgis.com/datasets/92a3714cc2a1494883a8c7fb43661d53_3,06a-01
92a3714cc2a1494883a8c7fb43661d53_4,https://gis-michigan.opendata.arcgis.com/datasets/92a3714cc2a1494883a8c7fb43661d53_4,06a-01
92a3714cc2a1494883a8c7fb43661d53_5,https://gis-michigan.opendata.arcgis.com/datasets/92a3714cc2a1494883a8c7fb43661d53_5,06a-01
92a3714cc2a1494883a8c7fb43661d53_0,https://gis-michigan.opendata.arcgis.com/datasets/92a3714cc2a1494883a8c7fb43661d53_0,06a-01
92a3714cc2a1494883a8c7fb43661d53_9,https://gis-michigan.opendata.arcgis.com/datasets/92a3714cc2a1494883a8c7fb43661d53_9,06a-01
5ec5e8d691bc4def8e7733c166190ecd_1,https://data-carrollco-md.opendata.arcgis.com/datasets/5ec5e8d691bc4def8e7733c166190ecd_1,04b-24013
24125c9842cd44ef9249d6ceae25a112_0,https://data-athgis.opendata.arcgis.com/datasets/24125c9842cd44ef9249d6ceae25a112_0,11b-39009
6993c31e496041fea36fe4aa23ce2a70_0,https://data-athgis.opendata.arcgis.com/datasets/6993c31e496041fea36fe4aa23ce2a70_0,11b-39009
0cf782dbd0124fe0997da1486d188608_3,https://data-athgis.opendata.arcgis.com/datasets/0cf782dbd0124fe0997da1486d188608_3,11b-39009
e8b1889c629d4620a788d635b792da35_11,https://data-athgis.opendata.arcgis.com/datasets/e8b1889c629d4620a788d635b792da35_11,11b-39009
ef1f4e8c82824e06b6d39913154942cc_4,https://data-athgis.opendata.arcgis.com/datasets/ef1f4e8c82824e06b6d39913154942cc_4,11b-39009
af1bfe1dd5f2417eb3693f78da204afc_0,https://data-athgis.opendata.arcgis.com/datasets/af1bfe1dd5f2417eb3693f78da204afc_0,11b-39009
