identifier,landingPage,portalName
3da7565aa23b4aabb9b11c2812fef310_24,https://gis-michigan.opendata.arcgis.com/datasets/3da7565aa23b4aabb9b11c2812fef310_24,06a-01
96210373142147e1a8d1f08eb678b14b_14,https://gis-michigan.opendata.arcgis.com/datasets/96210373142147e1a8d1f08eb678b14b_14,06a-01
1a3a781aae8648c8a5f927f468b371f9_9,https://gis-michigan.opendata.arcgis.com/datasets/1a3a781aae8648c8a5f927f468b371f9_9,06a-01
50520ab1f78343a9a1fcafd859e4f0c6_16,https://gis-michigan.opendata.arcgis.com/datasets/50520ab1f78343a9a1fcafd859e4f0c6_16,06a-01
59092fc35b8040cc999c48d65c57d145_15,https://gis-michigan.opendata.arcgis.com/datasets/59092fc35b8040cc999c48d65c57d145_15,06a-01
d6c98a6a122f48eca13c301aa14513e6_3,https://gis-michigan.opendata.arcgis.com/datasets/d6c98a6a122f48eca13c301aa14513e6_3,06a-01
6b8bb2653d734d1c87e17d9055e6e8fd_2,https://gis-michigan.opendata.arcgis.com/datasets/6b8bb2653d734d1c87e17d9055e6e8fd_2,06a-01
39213e26de4d4fd685db47e46b16746f_1,https://gis-michigan.opendata.arcgis.com/datasets/39213e26de4d4fd685db47e46b16746f_1,06a-01
2e7d9b6b3f2c435baba8492eca5b5a01_4,https://gis-michigan.opendata.arcgis.com/datasets/2e7d9b6b3f2c435baba8492eca5b5a01_4,06a-01
0df5d0dea21840d08d1122fe69d5faed_26,https://gis-michigan.opendata.arcgis.com/datasets/0df5d0dea21840d08d1122fe69d5faed_26,06a-01
403b88ca6cc443a59e54eb28e4f4de98_5,https://gis-michigan.opendata.arcgis.com/datasets/403b88ca6cc443a59e54eb28e4f4de98_5,06a-01
ce223f92120146f191e7b50a8713d092_0,https://gis-michigan.opendata.arcgis.com/datasets/ce223f92120146f191e7b50a8713d092_0,06a-01
ec8e015cb6d941db94d1c963d1355526_0,https://gis-michigan.opendata.arcgis.com/datasets/ec8e015cb6d941db94d1c963d1355526_0,06a-01
ec8e015cb6d941db94d1c963d1355526_1,https://gis-michigan.opendata.arcgis.com/datasets/ec8e015cb6d941db94d1c963d1355526_1,06a-01
ec8e015cb6d941db94d1c963d1355526_2,https://gis-michigan.opendata.arcgis.com/datasets/ec8e015cb6d941db94d1c963d1355526_2,06a-01
ec8e015cb6d941db94d1c963d1355526_3,https://gis-michigan.opendata.arcgis.com/datasets/ec8e015cb6d941db94d1c963d1355526_3,06a-01
ec8e015cb6d941db94d1c963d1355526_4,https://gis-michigan.opendata.arcgis.com/datasets/ec8e015cb6d941db94d1c963d1355526_4,06a-01
