identifier,landingPage,portalName
61f3973c86aa4a3c81c588c0c65fe720_6,http://share-wilkinco.opendata.arcgis.com/datasets/61f3973c86aa4a3c81c588c0c65fe720_6,05b-27167
4286963f248b46829ed860f4743eb85e_0,http://data2018-mcgov-gis.opendata.arcgis.com/datasets/4286963f248b46829ed860f4743eb85e_0,04b-24031
1e05bdc3703e4a48be4a5d72ce855d94_3,http://openac-alcogis.opendata.arcgis.com/datasets/1e05bdc3703e4a48be4a5d72ce855d94_3,08b-42003
0f1a57a3035c483fb7ffbbcb6fe74159_0,http://openac-alcogis.opendata.arcgis.com/datasets/0f1a57a3035c483fb7ffbbcb6fe74159_0,08b-42003
f63826b94867428395cb7f6b853ca4cc_4,http://data-carver.opendata.arcgis.com/datasets/f63826b94867428395cb7f6b853ca4cc_4,05b-27019
1419795deb184ac9b35cc0c76f490e24_3,http://data-carver.opendata.arcgis.com/datasets/1419795deb184ac9b35cc0c76f490e24_3,05b-27019
51c820b82a83429fa8f804f1dae5ccc3_65,http://gisdata-centrecountygov.opendata.arcgis.com/datasets/51c820b82a83429fa8f804f1dae5ccc3_65,08b-42027
26851437caef4a43b40fc8099b3ecf38,http://gisdata-centrecountygov.opendata.arcgis.com/datasets/26851437caef4a43b40fc8099b3ecf38,08b-42027
52b96a57d16c4b3e9dc6085cee28f4a9_44,http://gisdata-centrecountygov.opendata.arcgis.com/datasets/52b96a57d16c4b3e9dc6085cee28f4a9_44,08b-42027
269fc852221c4f95936f870ca500577b,http://gisdata-centrecountygov.opendata.arcgis.com/datasets/269fc852221c4f95936f870ca500577b,08b-42027
276fffcc41b947fa87497bb8ed1d1c40,http://gisdata-centrecountygov.opendata.arcgis.com/datasets/276fffcc41b947fa87497bb8ed1d1c40,08b-42027
5684b8ecaf014901be58e8fca593050c_0,http://ogrip-geohio.opendata.arcgis.com/datasets/5684b8ecaf014901be58e8fca593050c_0,11a-01
75331af192b24e56943e25b07247e7d7,http://ogrip-geohio.opendata.arcgis.com/datasets/75331af192b24e56943e25b07247e7d7,11a-01
5ca005b296294432aa210827d634640c,http://ogrip-geohio.opendata.arcgis.com/datasets/5ca005b296294432aa210827d634640c,11a-01
34989f97c89b40a693f5d6c55432ba42,http://ogrip-geohio.opendata.arcgis.com/datasets/34989f97c89b40a693f5d6c55432ba42,11a-01
00b0f7155e064813b856d166087e360b_1,http://data-lakecountyil.opendata.arcgis.com/datasets/00b0f7155e064813b856d166087e360b_1,12b-17097
8d4d216f5da54a73a4aa5cf6274d7eca,http://coronavirus-resources.esri.com/datasets/8d4d216f5da54a73a4aa5cf6274d7eca,99-1000
85054b06472e4208b02285b8557f24cf,http://coronavirus-resources.esri.com/datasets/85054b06472e4208b02285b8557f24cf,99-1000
6bcc54a856a04cc08c46449a355d8da3,http://coronavirus-resources.esri.com/datasets/6bcc54a856a04cc08c46449a355d8da3,99-1000
6cc8b588ac1f433d878ce3aaf3e62a7d,http://coronavirus-resources.esri.com/datasets/6cc8b588ac1f433d878ce3aaf3e62a7d,99-1000
00bd7d163117479c84da5405f25e2cdb,http://coronavirus-resources.esri.com/datasets/00bd7d163117479c84da5405f25e2cdb,99-1000
22ddbe3e040348858ae0b20a992466f0,http://coronavirus-resources.esri.com/datasets/22ddbe3e040348858ae0b20a992466f0,99-1000
6d2771faa9da4a2786a509d82c8cf0f7,http://coronavirus-resources.esri.com/datasets/6d2771faa9da4a2786a509d82c8cf0f7,99-1000
6128a0bc9ae14e98a686b635001ef7a7,http://coronavirus-resources.esri.com/datasets/6128a0bc9ae14e98a686b635001ef7a7,99-1000
ea9fb6d9caaa4937995113dbd5d0a87a,http://coronavirus-resources.esri.com/datasets/ea9fb6d9caaa4937995113dbd5d0a87a,99-1000
3a8efe354a304bfba798414df3d683c5,http://coronavirus-resources.esri.com/datasets/3a8efe354a304bfba798414df3d683c5,99-1000
6c83d8b0a564467a829bfa875e7437d8,http://coronavirus-resources.esri.com/datasets/6c83d8b0a564467a829bfa875e7437d8,99-1000
b9bd5c65f8ea4010b8d0fccea4aaf7f9,http://coronavirus-resources.esri.com/datasets/b9bd5c65f8ea4010b8d0fccea4aaf7f9,99-1000
75331af192b24e56943e25b07247e7d7,http://opendata.starkcountyohio.gov/datasets/75331af192b24e56943e25b07247e7d7,11b-39151
5ca005b296294432aa210827d634640c,http://opendata.starkcountyohio.gov/datasets/5ca005b296294432aa210827d634640c,11b-39151
34989f97c89b40a693f5d6c55432ba42,http://opendata.starkcountyohio.gov/datasets/34989f97c89b40a693f5d6c55432ba42,11b-39151
161d20985d4b4790ba980f13d812d308,http://data-bc-gis.opendata.arcgis.com/datasets/161d20985d4b4790ba980f13d812d308,04b-24005
c4c74231efbf4d78a8a41d69daf744ef_13,http://data-bc-gis.opendata.arcgis.com/datasets/c4c74231efbf4d78a8a41d69daf744ef_13,04b-24005
55dd57fc1f1a497fb6f8b5d45003e139_4,http://data-bc-gis.opendata.arcgis.com/datasets/55dd57fc1f1a497fb6f8b5d45003e139_4,04b-24005
9c0abf2159d54dc393659ee80d7790ab,http://data-bc-gis.opendata.arcgis.com/datasets/9c0abf2159d54dc393659ee80d7790ab,04b-24005
