identifier,landingPage,portalName
9a4a8651e4dc48a688e404643a667490_0,http://gis-michigan.opendata.arcgis.com/datasets/9a4a8651e4dc48a688e404643a667490_0,06a-01
0c7d95033e6b41959125f6e7156f5400_0,http://gis-michigan.opendata.arcgis.com/datasets/0c7d95033e6b41959125f6e7156f5400_0,06a-01
f6d84c77b547446182674aa98c56b0f0_0,http://gis-michigan.opendata.arcgis.com/datasets/f6d84c77b547446182674aa98c56b0f0_0,06a-01
e540eeceed9f47b6ad04fed5a6489015_0,http://gis-michigan.opendata.arcgis.com/datasets/e540eeceed9f47b6ad04fed5a6489015_0,06a-01
865ba047f2ca4c4d877db4bc34a7fe75_0,http://gis-michigan.opendata.arcgis.com/datasets/865ba047f2ca4c4d877db4bc34a7fe75_0,06a-01
957e8041749846a0b5ceb7ababcc0af0_0,http://gis-michigan.opendata.arcgis.com/datasets/957e8041749846a0b5ceb7ababcc0af0_0,06a-01
22d2e5a8182640efaab6ea31aca55e31_0,http://gis-michigan.opendata.arcgis.com/datasets/22d2e5a8182640efaab6ea31aca55e31_0,06a-01
7547602be4144fbcb67d4f2889ab5992_0,http://gis-michigan.opendata.arcgis.com/datasets/7547602be4144fbcb67d4f2889ab5992_0,06a-01
9a4a8651e4dc48a688e404643a667490_0,http://gis-michigan.opendata.arcgis.com/datasets/9a4a8651e4dc48a688e404643a667490_0,06a-01
0c7d95033e6b41959125f6e7156f5400_0,http://gis-michigan.opendata.arcgis.com/datasets/0c7d95033e6b41959125f6e7156f5400_0,06a-01
f6d84c77b547446182674aa98c56b0f0_0,http://gis-michigan.opendata.arcgis.com/datasets/f6d84c77b547446182674aa98c56b0f0_0,06a-01
e540eeceed9f47b6ad04fed5a6489015_0,http://gis-michigan.opendata.arcgis.com/datasets/e540eeceed9f47b6ad04fed5a6489015_0,06a-01
865ba047f2ca4c4d877db4bc34a7fe75_0,http://gis-michigan.opendata.arcgis.com/datasets/865ba047f2ca4c4d877db4bc34a7fe75_0,06a-01
957e8041749846a0b5ceb7ababcc0af0_0,http://gis-michigan.opendata.arcgis.com/datasets/957e8041749846a0b5ceb7ababcc0af0_0,06a-01
22d2e5a8182640efaab6ea31aca55e31_0,http://gis-michigan.opendata.arcgis.com/datasets/22d2e5a8182640efaab6ea31aca55e31_0,06a-01
7547602be4144fbcb67d4f2889ab5992_0,http://gis-michigan.opendata.arcgis.com/datasets/7547602be4144fbcb67d4f2889ab5992_0,06a-01
5649a6a4de2749cfa7e44abd5f29630b,http://gisdata-centrecountygov.opendata.arcgis.com/datasets/5649a6a4de2749cfa7e44abd5f29630b,08b-42027
4061154efcba4a1f941b44901640bfc3,http://ogrip-geohio.opendata.arcgis.com/datasets/4061154efcba4a1f941b44901640bfc3,11a-01
ee71138264d3495bb4554d9719a8fe58,http://ogrip-geohio.opendata.arcgis.com/datasets/ee71138264d3495bb4554d9719a8fe58,11a-01
2a3ae27a68584b30bc4ac05ca754d4b2,http://ogrip-geohio.opendata.arcgis.com/datasets/2a3ae27a68584b30bc4ac05ca754d4b2,11a-01
d06c0901bc494fa9999e46ced401ca8e,http://ogrip-geohio.opendata.arcgis.com/datasets/d06c0901bc494fa9999e46ced401ca8e,11a-01
6552a283c4134009bb608af6b597938c_1,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/6552a283c4134009bb608af6b597938c_1,03b-19113
9a3035e853da49d6a32859a11dea7eec_1,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/9a3035e853da49d6a32859a11dea7eec_1,03b-19113
2804cd17c3454dddb010f3a6afa22e55_2,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/2804cd17c3454dddb010f3a6afa22e55_2,03b-19113
6848bf96b88141f380a2548bb1970106_1,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/6848bf96b88141f380a2548bb1970106_1,03b-19113
7f1fae64b4f646ed93a6e203e54cec32_10,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/7f1fae64b4f646ed93a6e203e54cec32_10,03b-19113
0696fbf5a48d478d976d8b04bc3041f7_7,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/0696fbf5a48d478d976d8b04bc3041f7_7,03b-19113
9f585225e78249e6b9007d27535f7912_5,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/9f585225e78249e6b9007d27535f7912_5,03b-19113
43dc6117fe504cfa880d7350a0ceb9a0_11,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/43dc6117fe504cfa880d7350a0ceb9a0_11,03b-19113
4da7eaab01b14a3a87016dd2a12bfa4b,http://coronavirus-resources.esri.com/datasets/4da7eaab01b14a3a87016dd2a12bfa4b,99-1000
2e4e34b6379f4ecb8af113f61f753cd5,http://coronavirus-resources.esri.com/datasets/2e4e34b6379f4ecb8af113f61f753cd5,99-1000
191df200230642099002039816dc8c59_0,http://coronavirus-resources.esri.com/datasets/191df200230642099002039816dc8c59_0,99-1000
20271474d3c3404d9c79bed0dbd48580_0,http://coronavirus-resources.esri.com/datasets/20271474d3c3404d9c79bed0dbd48580_0,99-1000
7b82e7fc0e2142cf9a07aa9f7ce5b87f,http://coronavirus-resources.esri.com/datasets/7b82e7fc0e2142cf9a07aa9f7ce5b87f,99-1000
8412fff9d1524d759b2608352302aa17,http://coronavirus-resources.esri.com/datasets/8412fff9d1524d759b2608352302aa17,99-1000
ebf9e4bd94dd4d4e807c8710cb44750e,http://coronavirus-resources.esri.com/datasets/ebf9e4bd94dd4d4e807c8710cb44750e,99-1000
99e9806e411f4fdeadf116efd31aba28,http://coronavirus-resources.esri.com/datasets/99e9806e411f4fdeadf116efd31aba28,99-1000
d943a90a1dba46db8154f0b4478c57c7,http://coronavirus-resources.esri.com/datasets/d943a90a1dba46db8154f0b4478c57c7,99-1000
65a05d6138104cac99ba186c5cd1ba81,http://coronavirus-resources.esri.com/datasets/65a05d6138104cac99ba186c5cd1ba81,99-1000
476281e917bb4ef29f8bdb8aa6053a14,http://coronavirus-resources.esri.com/datasets/476281e917bb4ef29f8bdb8aa6053a14,99-1000
2e0154ae8a764c2fb8cccc5b58d5ce8e,http://coronavirus-resources.esri.com/datasets/2e0154ae8a764c2fb8cccc5b58d5ce8e,99-1000
