identifier,landingPage,portalName
9d3f35c378c34d5bb58c1ad89a65e47e_13,http://data1-indygis.opendata.arcgis.com/datasets/9d3f35c378c34d5bb58c1ad89a65e47e_13,01c-02
fa22e2e5155943559c5fcddfb39a7044_0,http://public-iowadot.opendata.arcgis.com/datasets/fa22e2e5155943559c5fcddfb39a7044_0,03a-02
6b828e8f9aef4361927917321b1de94e_0,http://data2018-mcgov-gis.opendata.arcgis.com/datasets/6b828e8f9aef4361927917321b1de94e_0,04b-24031
50e8d059e58048fe8a72ce5d8c5e97e5,http://opendata.dc.gov/datasets/50e8d059e58048fe8a72ce5d8c5e97e5,04c-01
2fb673510f494326af5367c8a90df980_24,http://opendata.dc.gov/datasets/2fb673510f494326af5367c8a90df980_24,04c-01
d5f6fbd97d244e1c9dbc42f6440ca09b_3,http://opendata.dc.gov/datasets/d5f6fbd97d244e1c9dbc42f6440ca09b_3,04c-01
ffe8893619ec4402ba6dabe05b9ff9ef_63,http://opendata.dc.gov/datasets/ffe8893619ec4402ba6dabe05b9ff9ef_63,04c-01
a4a0ebffdd37470fbcb3d33426e35de6_12,http://opendata.dc.gov/datasets/a4a0ebffdd37470fbcb3d33426e35de6_12,04c-01
4d2053c593cc4f7685f2823f9e2061b8_0,http://data-wcmn.opendata.arcgis.com/datasets/4d2053c593cc4f7685f2823f9e2061b8_0,05b-27163
4d2053c593cc4f7685f2823f9e2061b8_1,http://data-wcmn.opendata.arcgis.com/datasets/4d2053c593cc4f7685f2823f9e2061b8_1,05b-27163
e4bcd31e5bf14a018ae905ce4cb085a2_0,http://data-wcmn.opendata.arcgis.com/datasets/e4bcd31e5bf14a018ae905ce4cb085a2_0,05b-27163
ef9e5f13bb3944008e8b2826c1003bed,http://ogrip-geohio.opendata.arcgis.com/datasets/ef9e5f13bb3944008e8b2826c1003bed,11a-01
1b0972f5b5d94bf0b1846e283776e5b3_2,http://data-loraingis.opendata.arcgis.com/datasets/1b0972f5b5d94bf0b1846e283776e5b3_2,11b-39093
6b3d03e619df4f9880a98cb7fba8214d_11,http://data-loraingis.opendata.arcgis.com/datasets/6b3d03e619df4f9880a98cb7fba8214d_11,11b-39093
