identifier,landingPage,portalName
41b074d9d1114553bff2bd481bdb1195_8,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_8,02b-17113
41b074d9d1114553bff2bd481bdb1195_14,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_14,02b-17113
41b074d9d1114553bff2bd481bdb1195_10,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_10,02b-17113
41b074d9d1114553bff2bd481bdb1195_15,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_15,02b-17113
41b074d9d1114553bff2bd481bdb1195_9,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_9,02b-17113
41b074d9d1114553bff2bd481bdb1195_3,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_3,02b-17113
41b074d9d1114553bff2bd481bdb1195_7,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_7,02b-17113
41b074d9d1114553bff2bd481bdb1195_11,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_11,02b-17113
41b074d9d1114553bff2bd481bdb1195_12,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_12,02b-17113
41b074d9d1114553bff2bd481bdb1195_13,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_13,02b-17113
41b074d9d1114553bff2bd481bdb1195_6,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_6,02b-17113
41b074d9d1114553bff2bd481bdb1195_1,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_1,02b-17113
41b074d9d1114553bff2bd481bdb1195_4,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_4,02b-17113
41b074d9d1114553bff2bd481bdb1195_5,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_5,02b-17113
41b074d9d1114553bff2bd481bdb1195_18,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_18,02b-17113
41b074d9d1114553bff2bd481bdb1195_19,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_19,02b-17113
41b074d9d1114553bff2bd481bdb1195_20,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_20,02b-17113
41b074d9d1114553bff2bd481bdb1195_0,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_0,02b-17113
41b074d9d1114553bff2bd481bdb1195_16,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_16,02b-17113
41b074d9d1114553bff2bd481bdb1195_2,https://www.mcgis.org/datasets/41b074d9d1114553bff2bd481bdb1195_2,02b-17113
