identifier,landingPage,portalName
a76dc3a31b874231a59d65c83f2405e6,http://data-peoriacountygis.opendata.arcgis.com/datasets/a76dc3a31b874231a59d65c83f2405e6,12b-17143
7d6632cf7d8c45c891d35c718ac192d6,http://public-iowadot.opendata.arcgis.com/datasets/7d6632cf7d8c45c891d35c718ac192d6,03a-02
4e8714aa946745a0a8751c0485954c78,http://public-iowadot.opendata.arcgis.com/datasets/4e8714aa946745a0a8751c0485954c78,03a-02
7a89f408982a46a989216d382990c7cd,http://public-iowadot.opendata.arcgis.com/datasets/7a89f408982a46a989216d382990c7cd,03a-02
f152a3d4c08246dc82419340831a903a_0,http://data.imap.maryland.gov/datasets/f152a3d4c08246dc82419340831a903a_0,04a-01
2421cf8f1b7b4677bbb2242d419c64da_1,http://data.imap.maryland.gov/datasets/2421cf8f1b7b4677bbb2242d419c64da_1,04a-01
ed28cb3901394099b3d0cdd957388d46_32,http://planning-harfordgis.opendata.arcgis.com/datasets/ed28cb3901394099b3d0cdd957388d46_32,04b-24025
7ef80aa6e46a493a96a251a885ac8f0e_40,http://planning-harfordgis.opendata.arcgis.com/datasets/7ef80aa6e46a493a96a251a885ac8f0e_40,04b-24025
6946ed25a29d4ea29a3265d8b0461f99_0,http://planning-harfordgis.opendata.arcgis.com/datasets/6946ed25a29d4ea29a3265d8b0461f99_0,04b-24025
f62b52a0ecef445392c0ae93733a66af_29,http://planning-harfordgis.opendata.arcgis.com/datasets/f62b52a0ecef445392c0ae93733a66af_29,04b-24025
84d8830af6254152b1cf30d742c840e4_0,http://gis-michigan.opendata.arcgis.com/datasets/84d8830af6254152b1cf30d742c840e4_0,06a-01
72903d7d26a44161902960afd64b224c_7,http://gis-michigan.opendata.arcgis.com/datasets/72903d7d26a44161902960afd64b224c_7,06a-01
47bb993f1c1f4ac3b13260284bf5cac3,http://gis-michigan.opendata.arcgis.com/datasets/47bb993f1c1f4ac3b13260284bf5cac3,06a-01
cf15a77c93ec4e259c4f6c2991e6559e_1,http://gis-michigan.opendata.arcgis.com/datasets/cf15a77c93ec4e259c4f6c2991e6559e_1,06a-01
4a460f16d7a94197b19fe719c62c54e9_0,http://accessoakland.oakgov.com/datasets/4a460f16d7a94197b19fe719c62c54e9_0,06b-26125
9896245ca10e44b892fe613e28b54a68_0,http://maps-semcog.opendata.arcgis.com/datasets/9896245ca10e44b892fe613e28b54a68_0,06f-01
48af1b43e7ec41819ce3b2e53709f8f2_0,http://maps-semcog.opendata.arcgis.com/datasets/48af1b43e7ec41819ce3b2e53709f8f2_0,06f-01
0e6710b948254f0d98b1dd523e0284f1_99,http://data-popecounty.opendata.arcgis.com/datasets/0e6710b948254f0d98b1dd523e0284f1_99,05b-27121
565ebb6333874c7495633a469bee1fa1_65,http://ogrip-geohio.opendata.arcgis.com/datasets/565ebb6333874c7495633a469bee1fa1_65,11a-01
565ebb6333874c7495633a469bee1fa1_64,http://ogrip-geohio.opendata.arcgis.com/datasets/565ebb6333874c7495633a469bee1fa1_64,11a-01
45a14bc447ff47fe95cf2605fc944f1c,http://ogrip-geohio.opendata.arcgis.com/datasets/45a14bc447ff47fe95cf2605fc944f1c,11a-01
565ebb6333874c7495633a469bee1fa1_66,http://ogrip-geohio.opendata.arcgis.com/datasets/565ebb6333874c7495633a469bee1fa1_66,11a-01
565ebb6333874c7495633a469bee1fa1_61,http://ogrip-geohio.opendata.arcgis.com/datasets/565ebb6333874c7495633a469bee1fa1_61,11a-01
40ee32e1ec3e4a60904a4e231ba3c834_0,http://ogrip-geohio.opendata.arcgis.com/datasets/40ee32e1ec3e4a60904a4e231ba3c834_0,11a-01
565ebb6333874c7495633a469bee1fa1_63,http://ogrip-geohio.opendata.arcgis.com/datasets/565ebb6333874c7495633a469bee1fa1_63,11a-01
565ebb6333874c7495633a469bee1fa1_62,http://ogrip-geohio.opendata.arcgis.com/datasets/565ebb6333874c7495633a469bee1fa1_62,11a-01
565ebb6333874c7495633a469bee1fa1_69,http://ogrip-geohio.opendata.arcgis.com/datasets/565ebb6333874c7495633a469bee1fa1_69,11a-01
565ebb6333874c7495633a469bee1fa1_67,http://ogrip-geohio.opendata.arcgis.com/datasets/565ebb6333874c7495633a469bee1fa1_67,11a-01
b2505eb93ab24a42989b0e04d05db8c4,http://ogrip-geohio.opendata.arcgis.com/datasets/b2505eb93ab24a42989b0e04d05db8c4,11a-01
565ebb6333874c7495633a469bee1fa1_78,http://ogrip-geohio.opendata.arcgis.com/datasets/565ebb6333874c7495633a469bee1fa1_78,11a-01
fd5ae85efcca42f49737bc49abf0dd65_0,http://ogrip-geohio.opendata.arcgis.com/datasets/fd5ae85efcca42f49737bc49abf0dd65_0,11a-01
565ebb6333874c7495633a469bee1fa1_60,http://ogrip-geohio.opendata.arcgis.com/datasets/565ebb6333874c7495633a469bee1fa1_60,11a-01
5469eac07e434d6bb00ce95e8187544e_0,http://ogrip-geohio.opendata.arcgis.com/datasets/5469eac07e434d6bb00ce95e8187544e_0,11a-01
0df0b623d6b44bf4980556173640ad5f_0,http://ogrip-geohio.opendata.arcgis.com/datasets/0df0b623d6b44bf4980556173640ad5f_0,11a-01
32f4cade1bda47e1a57b3f6a5f869800,http://ogrip-geohio.opendata.arcgis.com/datasets/32f4cade1bda47e1a57b3f6a5f869800,11a-01
565ebb6333874c7495633a469bee1fa1_3,http://ogrip-geohio.opendata.arcgis.com/datasets/565ebb6333874c7495633a469bee1fa1_3,11a-01
68cd6e702e25499686c7643a678a8aa8_0,http://ogrip-geohio.opendata.arcgis.com/datasets/68cd6e702e25499686c7643a678a8aa8_0,11a-01
12866a837d8a4f4ab379d07277550e23_0,http://ogrip-geohio.opendata.arcgis.com/datasets/12866a837d8a4f4ab379d07277550e23_0,11a-01
1fc2ac43c80b424c921be656cbc6e82c_0,http://ogrip-geohio.opendata.arcgis.com/datasets/1fc2ac43c80b424c921be656cbc6e82c_0,11a-01
2333267cff864e91ba64ac2a90ec7fec_0,http://ogrip-geohio.opendata.arcgis.com/datasets/2333267cff864e91ba64ac2a90ec7fec_0,11a-01
565ebb6333874c7495633a469bee1fa1_68,http://ogrip-geohio.opendata.arcgis.com/datasets/565ebb6333874c7495633a469bee1fa1_68,11a-01
565ebb6333874c7495633a469bee1fa1_47,http://ogrip-geohio.opendata.arcgis.com/datasets/565ebb6333874c7495633a469bee1fa1_47,11a-01
bb491caefd824bee877960d89bdcf906,http://ogrip-geohio.opendata.arcgis.com/datasets/bb491caefd824bee877960d89bdcf906,11a-01
