identifier,landingPage,portalName
84626254386246518a43a7a6f1ea2049_14,https://gis-michigan.opendata.arcgis.com/datasets/84626254386246518a43a7a6f1ea2049_14,06a-01
72152aba68924bc29c9af749172c7918_0,https://gis-michigan.opendata.arcgis.com/datasets/72152aba68924bc29c9af749172c7918_0,06a-01
9e30aad8a0d84fba830fdb3732648173_0,https://gis-michigan.opendata.arcgis.com/datasets/9e30aad8a0d84fba830fdb3732648173_0,06a-01
0e78979ab94648b8b5e34759bbdc8cf2_5,https://gis-michigan.opendata.arcgis.com/datasets/0e78979ab94648b8b5e34759bbdc8cf2_5,06a-01
0ff1565ef9c84f1aa2d18b40eb45b7b0_15,https://gis-michigan.opendata.arcgis.com/datasets/0ff1565ef9c84f1aa2d18b40eb45b7b0_15,06a-01
3bf8994feaba4da8ad3c0f18bda45bda_14,https://gis-michigan.opendata.arcgis.com/datasets/3bf8994feaba4da8ad3c0f18bda45bda_14,06a-01
1bd60670b4ca40158842f7cbed98a593_13,https://gis-michigan.opendata.arcgis.com/datasets/1bd60670b4ca40158842f7cbed98a593_13,06a-01
0a8afb65c5504224bee0bc2abac6090e_16,https://gis-michigan.opendata.arcgis.com/datasets/0a8afb65c5504224bee0bc2abac6090e_16,06a-01
5bb619704a384e44907284e9ed540114_18,https://gis-michigan.opendata.arcgis.com/datasets/5bb619704a384e44907284e9ed540114_18,06a-01
4ddd5955087e477588c64b2c78779b3c_34,https://gis-michigan.opendata.arcgis.com/datasets/4ddd5955087e477588c64b2c78779b3c_34,06a-01
03eb45ec40e5417d963703f840ed7d44_31,https://gis-michigan.opendata.arcgis.com/datasets/03eb45ec40e5417d963703f840ed7d44_31,06a-01
36d7575d00724fe1b4dfde60222a814d_26,https://gis-michigan.opendata.arcgis.com/datasets/36d7575d00724fe1b4dfde60222a814d_26,06a-01
baa14b73ba2f4d39b575713db8b42bb9_7,https://gis-michigan.opendata.arcgis.com/datasets/baa14b73ba2f4d39b575713db8b42bb9_7,06a-01
93f6f6c002de43d38c8b5c764082b119_23,https://gis-michigan.opendata.arcgis.com/datasets/93f6f6c002de43d38c8b5c764082b119_23,06a-01
734325ff233845e68640af521f38bfa0_25,https://gis-michigan.opendata.arcgis.com/datasets/734325ff233845e68640af521f38bfa0_25,06a-01
6e2557fee97f44a5802b0cc70a9f1e6f_33,https://gis-michigan.opendata.arcgis.com/datasets/6e2557fee97f44a5802b0cc70a9f1e6f_33,06a-01
a38c78e853344d2692878360615e60fe_30,https://gis-michigan.opendata.arcgis.com/datasets/a38c78e853344d2692878360615e60fe_30,06a-01
99dfcdf0b8e9456bb2e8fd08bff6218e_32,https://gis-michigan.opendata.arcgis.com/datasets/99dfcdf0b8e9456bb2e8fd08bff6218e_32,06a-01
d617c3bceedb4521b5f500a863ae3712_28,https://gis-michigan.opendata.arcgis.com/datasets/d617c3bceedb4521b5f500a863ae3712_28,06a-01
1bc287e1add941f4a983277c4db7b421_9,https://gis-michigan.opendata.arcgis.com/datasets/1bc287e1add941f4a983277c4db7b421_9,06a-01
85ccffdf80e34fbc875ba9f0a267b6a4_10,https://gis-michigan.opendata.arcgis.com/datasets/85ccffdf80e34fbc875ba9f0a267b6a4_10,06a-01
c8e3db99daa44e97be26f608c9e9b9e7_29,https://gis-michigan.opendata.arcgis.com/datasets/c8e3db99daa44e97be26f608c9e9b9e7_29,06a-01
80e88bdd52d848108a1e68a774c91759_27,https://gis-michigan.opendata.arcgis.com/datasets/80e88bdd52d848108a1e68a774c91759_27,06a-01
c84dc34e49e94c2d942223bfa87268c7_22,https://gis-michigan.opendata.arcgis.com/datasets/c84dc34e49e94c2d942223bfa87268c7_22,06a-01
00b84d92d52940a39b3dfe48fc48c530_24,https://gis-michigan.opendata.arcgis.com/datasets/00b84d92d52940a39b3dfe48fc48c530_24,06a-01
6c70d3b0b8b544a0b22c919aa649458a_8,https://gis-michigan.opendata.arcgis.com/datasets/6c70d3b0b8b544a0b22c919aa649458a_8,06a-01
faadaddab44447f4b3d1df9c17c0611c_17,https://gis-michigan.opendata.arcgis.com/datasets/faadaddab44447f4b3d1df9c17c0611c_17,06a-01
ef9e34cd4aaa45dc91a66584b3286621_15,https://gis-michigan.opendata.arcgis.com/datasets/ef9e34cd4aaa45dc91a66584b3286621_15,06a-01
d665cf5412e14962999924d491ae7083_0,https://data-summitgis.opendata.arcgis.com/datasets/d665cf5412e14962999924d491ae7083_0,11b-39153
f6412ffb28e643d58a36178dd1c0c7a3_4,https://data-summitgis.opendata.arcgis.com/datasets/f6412ffb28e643d58a36178dd1c0c7a3_4,11b-39153
ff28f6eb73f44937bbf261297dd3f2b0_1,https://data-summitgis.opendata.arcgis.com/datasets/ff28f6eb73f44937bbf261297dd3f2b0_1,11b-39153
b067eeb454e94a63bcb1c6c453f2ae60_11,https://data-athgis.opendata.arcgis.com/datasets/b067eeb454e94a63bcb1c6c453f2ae60_11,11b-39009
ca71acfc5a3549e09f53913ee67a95e7,https://data-athgis.opendata.arcgis.com/datasets/ca71acfc5a3549e09f53913ee67a95e7,11b-39009
472108381a6c4b7c9ff05c5fc00d6a80_40,https://gisdata-centrecountygov.opendata.arcgis.com/datasets/472108381a6c4b7c9ff05c5fc00d6a80_40,08b-42027
506abeca72cb4365bef0a1f3bbdad7b7_0,https://gis-baltimore.opendata.arcgis.com/datasets/506abeca72cb4365bef0a1f3bbdad7b7_0,04c-02
bc32f3f647ba4b4eacd9dff2a436705d_2,https://gis-baltimore.opendata.arcgis.com/datasets/bc32f3f647ba4b4eacd9dff2a436705d_2,04c-02
bc32f3f647ba4b4eacd9dff2a436705d_8,https://gis-baltimore.opendata.arcgis.com/datasets/bc32f3f647ba4b4eacd9dff2a436705d_8,04c-02
bc32f3f647ba4b4eacd9dff2a436705d_0,https://gis-baltimore.opendata.arcgis.com/datasets/bc32f3f647ba4b4eacd9dff2a436705d_0,04c-02
9f556ba453a741c4bf1ebf75e047d3d7_0,https://gis-baltimore.opendata.arcgis.com/datasets/9f556ba453a741c4bf1ebf75e047d3d7_0,04c-02
9a906cd5934a43d3bdc6051a3bb91840_0,https://gis-baltimore.opendata.arcgis.com/datasets/9a906cd5934a43d3bdc6051a3bb91840_0,04c-02
369b982f1da842aebc04c685776d26c1_0,https://gis-baltimore.opendata.arcgis.com/datasets/369b982f1da842aebc04c685776d26c1_0,04c-02
98188db0e9cc48e1895bf205e30fa5fe_0,https://gis-baltimore.opendata.arcgis.com/datasets/98188db0e9cc48e1895bf205e30fa5fe_0,04c-02
7333122beb68414e9e7744f2dd986578_0,https://gis-baltimore.opendata.arcgis.com/datasets/7333122beb68414e9e7744f2dd986578_0,04c-02
5645866640f6436f8f37de3d3fbcbbb3_0,https://gis-baltimore.opendata.arcgis.com/datasets/5645866640f6436f8f37de3d3fbcbbb3_0,04c-02
bc32f3f647ba4b4eacd9dff2a436705d_3,https://gis-baltimore.opendata.arcgis.com/datasets/bc32f3f647ba4b4eacd9dff2a436705d_3,04c-02
bc32f3f647ba4b4eacd9dff2a436705d,https://gis-baltimore.opendata.arcgis.com/datasets/bc32f3f647ba4b4eacd9dff2a436705d,04c-02
bc32f3f647ba4b4eacd9dff2a436705d_1,https://gis-baltimore.opendata.arcgis.com/datasets/bc32f3f647ba4b4eacd9dff2a436705d_1,04c-02
bc32f3f647ba4b4eacd9dff2a436705d_7,https://gis-baltimore.opendata.arcgis.com/datasets/bc32f3f647ba4b4eacd9dff2a436705d_7,04c-02
bc32f3f647ba4b4eacd9dff2a436705d_5,https://gis-baltimore.opendata.arcgis.com/datasets/bc32f3f647ba4b4eacd9dff2a436705d_5,04c-02
bc32f3f647ba4b4eacd9dff2a436705d_6,https://gis-baltimore.opendata.arcgis.com/datasets/bc32f3f647ba4b4eacd9dff2a436705d_6,04c-02
bc32f3f647ba4b4eacd9dff2a436705d_4,https://gis-baltimore.opendata.arcgis.com/datasets/bc32f3f647ba4b4eacd9dff2a436705d_4,04c-02
b41551f53345445fa05b554cd77b3732_0,https://gis-baltimore.opendata.arcgis.com/datasets/b41551f53345445fa05b554cd77b3732_0,04c-02
33612ccc77254e56aa780da502ddd701_0,https://gis-baltimore.opendata.arcgis.com/datasets/33612ccc77254e56aa780da502ddd701_0,04c-02
90712f770cac495c8c3e1659e5bf4d71,https://gis-baltimore.opendata.arcgis.com/datasets/90712f770cac495c8c3e1659e5bf4d71,04c-02
1019cf2276f24c1f98de5696d68f449d,https://gis-baltimore.opendata.arcgis.com/datasets/1019cf2276f24c1f98de5696d68f449d,04c-02
569ed3651da945ae8d3340f36e3ff1d1_0,https://gis-baltimore.opendata.arcgis.com/datasets/569ed3651da945ae8d3340f36e3ff1d1_0,04c-02
1ca93e68f11541d4b59a63243725c4b7,https://gis-baltimore.opendata.arcgis.com/datasets/1ca93e68f11541d4b59a63243725c4b7,04c-02
036c332f91d4410da237dbd9584d7a6a_0,https://gis-baltimore.opendata.arcgis.com/datasets/036c332f91d4410da237dbd9584d7a6a_0,04c-02
d8c486125cea411c8f64a2cea8c564b9_0,https://gis-baltimore.opendata.arcgis.com/datasets/d8c486125cea411c8f64a2cea8c564b9_0,04c-02
