identifier,title,description,issued,modified,landingPage,webService,spatial
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Parcel', u'Split', u'Combine', u'Open Data', u'ParcelUpdate']",http://ogrip-geohio.opendata.arcgis.com/datasets/1b42181ea1414207973c2fce8aef38a2_0,Parcel Split-Combine Update 12-30-2018,"This dataset contains parcel splits/combines in Stark County, Ohio between 12/20/2018 and 12/27/2018. Information about old and new parcel number and city, village, or township are also included.",2018-12-30T09:22:59.000Z,2018-12-30T09:23:11.087Z,http://ogrip-geohio.opendata.arcgis.com/datasets/1b42181ea1414207973c2fce8aef38a2_0,https://opendata.arcgis.com/datasets/1b42181ea1414207973c2fce8aef38a2_0/FeatureServer/0,"-180.0,-90.0,180.0,90.0",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Building', u'Footprints', u'Ohio', u'Auditor', u'Data', u'Land Records', u'Community', u'Demographic', u'SCGIS']",http://ogrip-geohio.opendata.arcgis.com/datasets/f2a4ab032b314034bd0968b0741d754b_0,Building Outlines 2015,This is the Stark County building footprint layer that Pictometry created during our 2015 flyover. It was created based on the pixel values of the collected LiDAR data acquired during those flights.,2014-09-19T19:42:39.000Z,2019-01-03T14:43:41.831Z,http://ogrip-geohio.opendata.arcgis.com/datasets/f2a4ab032b314034bd0968b0741d754b_0,https://scgisb.starkcountyohio.gov/arcgis/rest/services/StaticCaches/FootPrint2015/MapServer/0,"-81.6509,40.63,-81.0829,40.9933",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Analysis Result', u'Find Existing Locations', u'Ohio 2018 Critical Property']",http://ogrip-geohio.opendata.arcgis.com/datasets/164aaf7640dc4c7f8f63a437f1ea0ab5_0,Ohio 2018 Critical Property intersecting old floodplains,Feature layer generated from running the Find Existing Locations solutions for  Ohio 2018 Critical Property.Expression  Ohio 2018 Critical Property intersects OLD FEMA 100yr Floodplain ,2018-11-13T20:18:51.000Z,2018-11-27T19:10:07.449Z,http://ogrip-geohio.opendata.arcgis.com/datasets/164aaf7640dc4c7f8f63a437f1ea0ab5_0,https://services6.arcgis.com/zxOMWqh0yAD6mMsJ/arcgis/rest/services/Ohio_2018_Critical_Property_intersecting_old_floodplains/FeatureServer/0,"-84.62603713660924,38.78902747658309,-80.61948049929708,41.72297307745309",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Parcel', u'Split', u'Combine', u'Open Data', u'ParcelUpdate']",http://ogrip-geohio.opendata.arcgis.com/datasets/972b0aa316ea4c72a7168129e59cbfe5_0,Parcel Split-Combine Update 12-09-2018,"This dataset contains parcel splits/combines in Stark County, Ohio between 11/29/2018 and 12/06/2018. Information about old and new parcel number and city, village, or township are also included.",2018-12-09T09:22:44.000Z,2018-12-09T09:22:53.712Z,http://ogrip-geohio.opendata.arcgis.com/datasets/972b0aa316ea4c72a7168129e59cbfe5_0,https://opendata.arcgis.com/datasets/972b0aa316ea4c72a7168129e59cbfe5_0/FeatureServer/0,"-180.0,-90.0,180.0,90.0",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Ohio', u'National Shelter Sytem']",http://ogrip-geohio.opendata.arcgis.com/datasets/20b2f5877d1546cb95ed354bdfc023aa_0,Ohio National Shelter System,"Ohio only, National Shelter System Locations",2016-05-17T19:07:53.000Z,2018-12-05T17:54:19.735Z,http://ogrip-geohio.opendata.arcgis.com/datasets/20b2f5877d1546cb95ed354bdfc023aa_0,https://services6.arcgis.com/zxOMWqh0yAD6mMsJ/arcgis/rest/services/Ohio_National_Shelter_System/FeatureServer/0,"-84.81499979006519,38.42239934352284,-80.52751886761155,41.95646952594382",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Morgan', u'County', u'GEOhioContacts']",http://ogrip-geohio.opendata.arcgis.com/datasets/15d30678d5d04c0f86c102adf6d3a452,Morgan County Contact Information,Click link above for contact information.?,2016-01-07T16:15:30.000Z,2016-01-07T16:15:57.000Z,http://ogrip-geohio.opendata.arcgis.com/datasets/15d30678d5d04c0f86c102adf6d3a452,http://gis5.oit.ohio.gov/geohiosurvey/PubOrgDetail.aspx?id=39,"-180.0,-90.0,180.0,90.0",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'SCGIS', u'2018', u'General', u'Election', u'Precinct', u'Official']",http://ogrip-geohio.opendata.arcgis.com/datasets/389dbc7fb1604d84b3d5b9c1bfe747a0_0,2018 General Election Results,"Official election results by precinct for the 2018 General Election on November 6, 2018 in Stark County, Ohio. The results were certified by the Stark County Board of Elections on November 27, 2018.",2018-12-11T20:18:13.000Z,2018-12-11T20:18:23.901Z,http://ogrip-geohio.opendata.arcgis.com/datasets/389dbc7fb1604d84b3d5b9c1bfe747a0_0,https://services2.arcgis.com/1JiK2PayqrHvvJhM/arcgis/rest/services/2018_General_Election_Results/FeatureServer/0,"-81.65130119239356,40.63450186735099,-81.08184026969414,40.987983370622146",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'GIS', u'transportation', u'Central Ohio', u'MORPC', u'County', u'MPO', u'NonProfit', u'Regional Council', u'Regional Association', u'sidewalks', u'line', u'data', u'Geographic Information Systems', u'sidewalk']",http://ogrip-geohio.opendata.arcgis.com/datasets/948dfbe3756f44c39da975de8c88a8a5,Sidewalk Inventory,"This sidewalk dataset is a comprehensive transportation network of over 221,000 features representing existing sidewalks, existing crosswalks (marked/unmarked), and sidewalk gaps and matches the cardinality of unique Location-Based Reference System (LBRS) road centerline databases for Franklin, Delaware, Fairfield, and Licking Counties in Ohio. All data was digitized in Esri ArcGIS 10.2.1 software in the Ohio South State Plane (NAD 83), feet projection. This sidewalk inventory is intended for planning purposes only. TranSystems does not warrant the accurateness of the sidewalks or crosswalks depicted in this dataset. None of the sidewalk or crosswalk segments have been field verified. Every reasonable effort has been made to reflect the correct GIS segmentation of all sidewalks, crosswalks, and sidewalk gaps. MORPC will facilitate the maintenance of this data by engaging local governments.",2018-11-26T22:39:18.000Z,2018-11-26T22:44:54.363Z,http://ogrip-geohio.opendata.arcgis.com/datasets/948dfbe3756f44c39da975de8c88a8a5,http://apps.morpc.org/DataDownloads/Sidewalk_InventoryGDB.zip,"-180.0,-90.0,180.0,90.0",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'OEMA', u'ohio', u'dash', u'test', u'gary']",http://ogrip-geohio.opendata.arcgis.com/datasets/718b9245f1a6427bbc95044cd0f2606c,GarysTestDashBase,There is no description available.,2018-12-04T21:25:26.000Z,2018-12-04T21:26:47.104Z,http://ogrip-geohio.opendata.arcgis.com/datasets/718b9245f1a6427bbc95044cd0f2606c,https://www.arcgis.com/home/webmap/viewer.html?webmap=718b9245f1a6427bbc95044cd0f2606c,"-86.7679,38.6916,-78.6545,42.1529",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
Ohio Geographically Referenced Information Program,"[u'Stark County', u'Ohio', u'Parcel', u'Transfer', u'Open Data', u'ParcelUpdate']",http://ogrip-geohio.opendata.arcgis.com/datasets/89ec514b1ef24d7ca4975655ee2c9d0a_0,Parcel Transfer Update 12-02-2018,"This dataset contains parcel transfers in Stark County, Ohio between 11/22/2018 and 11/29/2018. Information about former owner and city, village, or township are also included.",2018-12-02T09:24:07.000Z,2018-12-02T09:24:18.245Z,http://ogrip-geohio.opendata.arcgis.com/datasets/89ec514b1ef24d7ca4975655ee2c9d0a_0,https://opendata.arcgis.com/datasets/89ec514b1ef24d7ca4975655ee2c9d0a_0/FeatureServer/0,"-180.0,-90.0,180.0,90.0",11a-01,Ohio State,State Agencies Geospatial Data|Counties Geospatial Data,{u'name': u'Ohio Geographically Referenced Information Program'},"Ohio, United States"
