identifier,portalName
http://data-lakecountyil.opendata.arcgis.com/datasets/1984727c848249918dde80b3c86c52bc,Election Precinct 330,Election Precinct 330,2018-08-15T17:02:08.000Z,2018-10-17T21:40:16.423Z,http://data-lakecountyil.opendata.arcgis.com/datasets/1984727c848249918dde80b3c86c52bc,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/330.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/a2264bf3b81e4521ab24c4b48c0b29dc,Election Precinct 276,Election Precinct 276,2018-08-15T16:59:01.000Z,2018-08-15T18:53:25.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/a2264bf3b81e4521ab24c4b48c0b29dc,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/276.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/74543cba79ac48e491f7a8d997221df6,Election Precinct 203,Election Precinct 203,2018-08-15T16:54:56.000Z,2018-10-17T21:40:07.253Z,http://data-lakecountyil.opendata.arcgis.com/datasets/74543cba79ac48e491f7a8d997221df6,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/203.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/0077ee3713d44b89a486d99f4e937586,Election Precinct 196,Election Precinct 196,2018-08-15T16:54:32.000Z,2018-08-15T18:53:20.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/0077ee3713d44b89a486d99f4e937586,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/196.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/31864b0320f44480b95f13119a5f6bb4,Countywide Township and Municipality Boundaries,Countywide Township and Municipality Boundaries,2018-08-15T16:29:16.000Z,2018-08-15T18:53:25.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/31864b0320f44480b95f13119a5f6bb4,https://maps.lakecountyil.gov/Output/CountyMaps/cctytwpcity.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/04725f6cbdf94c6a9c752b2f17fdcadc,Election Precinct 277,Election Precinct 277,2018-08-15T16:59:04.000Z,2018-10-17T21:39:50.296Z,http://data-lakecountyil.opendata.arcgis.com/datasets/04725f6cbdf94c6a9c752b2f17fdcadc,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/277.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/e0be076f401c4151b3c179ddd70fb6e1,Election Precinct 328,Election Precinct 328,2018-08-15T17:02:02.000Z,2018-08-15T18:53:23.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/e0be076f401c4151b3c179ddd70fb6e1,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/328.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/e3e836de398e4c558c29f491a954482d,Wauconda Special Service Area Number 1,Wauconda Special Service Area Number 1,2018-08-15T17:28:11.000Z,2018-08-15T18:53:23.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/e3e836de398e4c558c29f491a954482d,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/WaucondaSpecialServiceAreaNumber1.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/e0958380d2c34b6aa7d5821d7ada307e,Waukegan Township JAWA,Waukegan Township JAWA,2018-08-15T17:47:32.000Z,2018-10-17T21:39:45.107Z,http://data-lakecountyil.opendata.arcgis.com/datasets/e0958380d2c34b6aa7d5821d7ada307e,https://maps.lakecountyil.gov/Output/TownshipMaps/cwaukjawa.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/8f0cf6090a06447f89dcd33519271f93,Countywide Township and Range,Countywide Township and Range,2018-08-15T16:29:19.000Z,2018-10-17T21:40:16.423Z,http://data-lakecountyil.opendata.arcgis.com/datasets/8f0cf6090a06447f89dcd33519271f93,https://maps.lakecountyil.gov/Output/CountyMaps/ctwprange.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/09352b82789a49b3813578ee969b785f,Village of Mettawa,Village of Mettawa,2018-08-15T16:35:45.000Z,2018-10-17T21:40:05.932Z,http://data-lakecountyil.opendata.arcgis.com/datasets/09352b82789a49b3813578ee969b785f,https://maps.lakecountyil.gov/Output/DistrictMaps/city/VillageofMettawa.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/c65395c6efa54af099a88a09ca92f267,2007 Lake County Aerial - NW Quarter,There is no description available.,2018-02-02T17:49:48.000Z,2018-10-17T21:40:16.253Z,http://data-lakecountyil.opendata.arcgis.com/datasets/c65395c6efa54af099a88a09ca92f267,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2007AerialsNW.zip,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/60fc0413d7104994a9024f96a323dee1,Moraine Township City,Moraine Township City,2018-08-15T17:40:39.000Z,2018-08-15T18:53:30.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/60fc0413d7104994a9024f96a323dee1,https://maps.lakecountyil.gov/Output/TownshipMaps/cmoracity.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/31c4604f4ae547e9ab7b40816d5e585e,Election Precinct 405,Election Precinct 405,2018-08-15T17:06:23.000Z,2018-10-17T21:40:11.671Z,http://data-lakecountyil.opendata.arcgis.com/datasets/31c4604f4ae547e9ab7b40816d5e585e,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/405.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/4cc98487a4204e65b84fcba8cbfac59b,Woodland Community Consolidated School Dictrict 50,Woodland Community Consolidated School Dictrict 50,2018-08-15T17:17:43.000Z,2018-08-15T18:53:24.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/4cc98487a4204e65b84fcba8cbfac59b,https://maps.lakecountyil.gov/Output/DistrictMaps/schl/woodlandcommunityconsolidatedschooldistrict50.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/62ca90749a294a3c84d84df6ed3dd3cd,Warren Township City,Warren Township City,2018-08-15T17:44:55.000Z,2018-08-15T18:53:25.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/62ca90749a294a3c84d84df6ed3dd3cd,https://maps.lakecountyil.gov/Output/TownshipMaps/cwarncity.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/ff40259a7f764e6791e06b695e294d4f,Lake Forest Community High School Dictrict 115,Lake Forest Community High School Dictrict 115,2018-08-15T17:15:56.000Z,2018-08-15T18:53:27.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/ff40259a7f764e6791e06b695e294d4f,https://maps.lakecountyil.gov/Output/DistrictMaps/schl/LakeForestCommunityHighSchoolDistrict115.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/f29c0e09c9bf43dd92fc67f43be3dbe3,Election Precinct 246,Election Precinct 246,2018-08-15T16:57:20.000Z,2018-10-17T21:40:05.029Z,http://data-lakecountyil.opendata.arcgis.com/datasets/f29c0e09c9bf43dd92fc67f43be3dbe3,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/246.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/c9625aad0a424f1baf0ced9d9feef8e7,Election Precinct 23,Election Precinct 23,2018-08-15T16:44:35.000Z,2018-08-15T18:53:20.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/c9625aad0a424f1baf0ced9d9feef8e7,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/023.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/044904a9b95d43c6a11206d71af5b305,Election Precinct 333,Election Precinct 333,2018-08-15T17:02:20.000Z,2018-08-15T18:53:21.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/044904a9b95d43c6a11206d71af5b305,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/333.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/714193a003554d01834feb4ffe0ad1e2,Election Precinct 409,Election Precinct 409,2018-08-15T17:06:35.000Z,2018-08-15T18:53:21.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/714193a003554d01834feb4ffe0ad1e2,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/409.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/6c6642573df34d2ea9436e7b64c6ce6f,North Shore School Dictrict 112,North Shore School Dictrict 112,2018-08-15T17:16:52.000Z,2018-10-17T21:39:59.358Z,http://data-lakecountyil.opendata.arcgis.com/datasets/6c6642573df34d2ea9436e7b64c6ce6f,https://maps.lakecountyil.gov/Output/DistrictMaps/schl/northshoreschooldistrict112.pdf,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/a61e999d588349eaa50c9cc790b10a87,Contours - Township 43N Range 9E (dgn),"These data comprise of one foot contours showing the elevation of Lake County, IL corresponding to the orthometric heights of the bare surface of the county (no buildings or vegetation cover). These data were developed from LIDAR data obtained between April 16, 2007 and May 07, 2007, and further supplemented by break lines collected from aerial photography taken at the same time. The contours and the aerial photography meet National Map Accuracy Standards for a 1 inch = 100 foot product. The contours have been created to be cartographically pleasing, as such some generalization has been introduced as expected. The contours have been tested against the original LIDAR points and conforms to the American Society for Photogrammetry and Remote Sensing (ASPRS) Specifications and Standards Committee, 1990, ASPRS Accuracy Standards for Large-Scale Maps, CLASS 1 map accuracy. The vertical datum is the North American Vertical Datum of 1988.The U.S. Army Corps of Engineers?Engineering and Design Manual for Photogrammetric Production?recommends that data intended for this usage scale be used for any of the following purposes: route location, preliminary alignment and design, preliminary project planning, hydraulic sections, rough earthwork estimates, or high-gradient terrain / low unit cost earthwork excavation estimates. The manual does not recommend that these data be used for final design, excavation and grading plans, earthwork computations for bid estimates or contract measurement and payment.Contour data is used by county agencies to study drainage issues such as flooding and erosion. Customers interested in the actual LiDAR data may download it at no cost from the USGS Center for LiDAR Information Coordination and Knowledge.These files are tiled by PLSS section and grouped by township and format for easier download. Please note that this dataset is available in for GIS in Esri shapefile format as well as for CAD in AutoCAD DWG and MicroStation DGN. We are unable to provide any support for CAD users beyond providing the data.",2018-02-07T15:09:34.000Z,2018-10-17T21:39:31.866Z,http://data-lakecountyil.opendata.arcgis.com/datasets/a61e999d588349eaa50c9cc790b10a87, https://s3.amazonaws.com/lakecountygis-public/topography/contours_1ft_dgn_4309.zip,"-180.0,-90.0,180.0,90.0"
http://data-lakecountyil.opendata.arcgis.com/datasets/4275101921d54ae8962ab5697b2e0f5e,Shields Township High School,Shields Township High School,2018-08-15T17:43:05.000Z,2018-08-15T18:53:30.000Z,http://data-lakecountyil.opendata.arcgis.com/datasets/4275101921d54ae8962ab5697b2e0f5e,https://maps.lakecountyil.gov/Output/TownshipMaps/cshldhigh.pdf,"-180.0,-90.0,180.0,90.0"
