identifier,title,description,issued,modified,landingPage,webService,spatial
"City of Washington, DC","[u'311', u'call center', u'dc', u'dc gis', u'help', u'ouc', u'public service', u'resident', u'service requests', u'washington dc']",http://opendata.dc.gov/datasets/b93ec7fc97734265a2da7da341f1bba2_6,City Service Requests in 2015,"Data provided here are from the DC's 311 service request center. They represent all service requests such as abandoned automobiles, parking meter repair and bulk trash pickup. Requests are received by the Office of Unified Communications (OUC) through the Mayor's Call Center (311), citizens web intake at http://311.dc.gov , electronic and US mail service or via other methods of communication. The Office of Unified Communications (OUC)oversees the designated call center for all 311 calls and for all District 911 calls. Please also visit the DC 311 Service Request Map which allows the public to see service requests in the last 30 days. Users can view requests by Ward within charts. Just set the area filter to select service requests. Click on a service request to view details. http://311.dc.gov",2016-10-19T17:35:15.000Z,2019-01-03T15:20:04.000Z,http://opendata.dc.gov/datasets/b93ec7fc97734265a2da7da341f1bba2_6,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ServiceRequests/MapServer/6,"-77.176,38.755,-76.896,39.035",04c-01,Maryland,Municipalities Geospatial Data,"{u'name': u'City of Washington, DC'}","District of Columbia, United States|Maryland, United States"
"City of Washington, DC","[u'camera', u'DC', u'DC', u'DC GIS', u'DCGIS', u'District of Columbia', u'Manual of Uniform Traffic Control', u'MUTCD', u'pavement marking', u'push button', u'signal', u'signal arm', u'terrestrial', u'TOA', u'traffic cabinet', u'traffic control', u'traffic detector', u'traffic pole', u'transportation', u'Transportation Operation Agency', u'Washington']",http://opendata.dc.gov/datasets/dfe4587bbbe043b4a3cc79e5efd6a3df_119,Traffic Signal Arm,"The dataset contains location and attributes of traffic controls features located at each intersection in the District of Columbia. All traffic poles, pavement markings, traffic cabinets and cameras located within 10 meters of curb face intersections are collected. Poles must support traffic control devices in order to be collected. This includes traffic control signs, traffic signals, traffic arms and cameras. These traffic contorl devices are part the data sets tables and are related to there particular pole. The data set does not include poles supporting only name plate signs and parking enforcement signs.",2016-05-10T21:17:09.000Z,2018-11-06T19:35:44.000Z,http://opendata.dc.gov/datasets/dfe4587bbbe043b4a3cc79e5efd6a3df_119,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/119,"-77.1119,38.8225,-76.9129,38.9857",04c-01,Maryland,Municipalities Geospatial Data,"{u'name': u'City of Washington, DC'}","District of Columbia, United States|Maryland, United States"
"City of Washington, DC","[u'aerial photography', u'imagery', u'2008', u'orthophoto', u'dc', u'dc gis', u'september2015', u'DC', u'Washington', u'District of Columbia', u'Orthophotography', u'Planning', u'United States of America USA', u'Imagery', u'Orthos', u'Aerial Photography', u'imageryBaseMapsEarthCover', u'picture', u'pmetric08']",http://opendata.dc.gov/datasets/8fb84cbb5e3543e88af99dfd6281ff8c,Aerial Photography Download (Orthophoto) - 2008,"(Read More) 2008 Orthophoto - This document describes the processes used to create the orthoimagery data produced for the District of Columbia from 2008 digital aerial photography. THE OUTER PARTS DC WERE CAPTURED WITH LEAF-OFF CONDITIONS IN MARCH 2008. HOWEVER, FLYING RESTRICTIONS AND WEATHER DELAYED THE REMAINING AERIAL PHOTOGRAPHY CAPTURE UNTIL MAY 24, 2008 FOR CENTRAL DC. THERE ARE VISIBLE LEAF-ON AND LEAF-OFF SEAM LINES IN THE AERIAL ORTHOPHOTO. The project area covers the entire District of Columbia which is approximately 69 square miles. The digital imagery was used to create natural color digital orthophotography with 16cm pixel resolution. The final orthophotography deliverable products for this project consist of 328 ortho tiles at a scale of 1 to 2400. The tile dimensions are 800 meters by 800 meters. A corresponding MrSid image was created by mosaicking the 328 ortho tiles together and compressing the image using an 80 to 1 compression ration. All DC GIS data is stored and exported in Maryland State Plane coordinates NAD 83 meters. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2015-10-22T23:09:08.000Z,2018-12-04T16:18:53.000Z,http://opendata.dc.gov/datasets/8fb84cbb5e3543e88af99dfd6281ff8c,https://drive.google.com/a/dc.gov/file/d/0B1Wt8FRXoFfJbktaUWtBM1o4S1k/view,"-77.176,38.755,-76.896,39.035",04c-01,Maryland,Municipalities Geospatial Data,"{u'name': u'City of Washington, DC'}","District of Columbia, United States|Maryland, United States"
"City of Washington, DC","[u'Digital Elevation Model DEM', u'Digital Surface Model DSM', u'Washington DC', u'point cloud', u'LAS', u'ground points', u'LiDAR', u'imagery', u'nov2018', u'dem', u'dsm', u'elevation']",http://opendata.dc.gov/datasets/4d0da12cb7bb4a73959647d1e4c274d8,LiDAR - Digital Surface Model - 2018,"(Read More). Digital Surface Model - 1 meter resolution. The dataset contains the 1m Digital Surface Model for the Washington, DC area. Download includes metadata as XML.Voids exist in the data due to data redaction conducted under the guidance of the United States Secret Service. All LiDAR data returns and collected data were removed from the dataset based on the redaction footprint shapefile generated in 2017.",2018-11-15T20:44:15.000Z,2018-11-15T21:25:51.000Z,http://opendata.dc.gov/datasets/4d0da12cb7bb4a73959647d1e4c274d8,https://drive.google.com/file/d/1HYoi1MyDYuE3AnnhJOsI-EmVzlkuwjb0/view?usp=sharing,"-77.119916,38.79151,-76.909035,38.995971",04c-01,Maryland,Municipalities Geospatial Data,"{u'name': u'City of Washington, DC'}","District of Columbia, United States|Maryland, United States"
"City of Washington, DC","[u'DC', u'DC', u'dc', u'DDOT', u'District', u'District of Columbia', u'DMV', u'DPW', u'enforcement', u'moving', u'moving violations', u'MPD', u'nov2018', u'november2018', u'odtest', u'parking', u'parking violation', u'Parking Enforcement', u'police', u'ppsa', u'transportation', u'violations', u'Vision Zero', u'vision zero', u'VZ', u'Washington', u'washington dc']",http://opendata.dc.gov/datasets/03dfb384c57d40f8b05fa5936b23fb82_8,Moving Violations Issued in September 2018,"Moving citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses.. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2018-11-05T16:30:57.000Z,2018-11-09T18:10:46.000Z,http://opendata.dc.gov/datasets/03dfb384c57d40f8b05fa5936b23fb82_8,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2018/MapServer/8,"-77.136,38.786,-76.928,38.994",04c-01,Maryland,Municipalities Geospatial Data,"{u'name': u'City of Washington, DC'}","District of Columbia, United States|Maryland, United States"
"City of Washington, DC","[u'Digital Elevation Model DEM', u'Bare Earth', u'2015', u'Digital Surface Model DSM', u'Washington DC', u'point cloud', u'mapping', u'LAS', u'ground points', u'LiDAR', u'mar2017', u'imagery']",http://opendata.dc.gov/datasets/ce6ca4535c684ac0aff8b1a55fa1eb8c,LiDAR - Bare Earth - 2015,"(Read More) This data is provided via download from a Google Drive. Bare Earth Light Detection and Ranging (LIDAR) Data - 2 foot resolution. The dataset contains locations and attributes of bare earth elevations in meters. ?Bare earth model is created by identifying those returns that fall on the ground surface and interpolating a surface between these points. ?In this manner buildings and vegetation are removed from Bare Earth Model. ?This data set does not include bridges and overpasses in the Bare Earth model as the delineation point for these structures is not reliably discernible in the LiDAR data.This metadata record describes the data products derived from the LiDAR data for the DC OCTO 2015 LiDAR project covering approximately 80 square miles, in which its extents cover Arlington County in Washington DC. This project consists of deliverables in accordance with USGS v1.2 specifications and meets or exceeds the level of quality for QL1 (8 points per meter).",2016-12-15T14:41:18.000Z,2018-11-15T20:43:23.000Z,http://opendata.dc.gov/datasets/ce6ca4535c684ac0aff8b1a55fa1eb8c,https://drive.google.com/open?id=0B4JuB6g9n_rmV0lLVGVYNm93cFU,"-77.176,38.755,-76.896,39.035",04c-01,Maryland,Municipalities Geospatial Data,"{u'name': u'City of Washington, DC'}","District of Columbia, United States|Maryland, United States"
"City of Washington, DC","[u'DC', u'dc', u'DDOT', u'District', u'District of Columbia', u'DMV', u'DPW', u'enforcement', u'MPD', u'nov2018', u'november2018', u'parking', u'parking violation', u'Parking Enforcement', u'police', u'transportation', u'violations', u'Vision Zero', u'VZ', u'Washington', u'washington dc']",http://opendata.dc.gov/datasets/803581a4a06c40b78ff5b2f828cc9200_5,Parking Violations Issued in June 2018,"Parking citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2018-11-05T16:36:51.000Z,2018-11-09T17:55:32.000Z,http://opendata.dc.gov/datasets/803581a4a06c40b78ff5b2f828cc9200_5,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2018/MapServer/5,"-77.136,38.786,-76.928,38.994",04c-01,Maryland,Municipalities Geospatial Data,"{u'name': u'City of Washington, DC'}","District of Columbia, United States|Maryland, United States"
"City of Washington, DC","[u'DC', u'dc', u'DDOT', u'District', u'District of Columbia', u'DMV', u'DPW', u'enforcement', u'MPD', u'nov2018', u'november2018', u'parking', u'parking violation', u'Parking Enforcement', u'police', u'transportation', u'violations', u'Vision Zero', u'VZ', u'Washington', u'washington dc']",http://opendata.dc.gov/datasets/edef975c4f0f4eab9a073265ad3e85bb_8,Parking Violations Issued in September 2018,"Parking citation locations in the District of Columbia. The Vision Zero data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, the District Department of Transportation's (DDOT) traffic control officers write parking violations to prevent congestion through enforcement and control at intersections.Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation.Data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported into DDOT?s SQL server, where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.",2018-11-05T18:58:10.000Z,2018-11-09T18:48:02.000Z,http://opendata.dc.gov/datasets/edef975c4f0f4eab9a073265ad3e85bb_8,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2018/MapServer/8,"-77.136,38.786,-76.928,38.994",04c-01,Maryland,Municipalities Geospatial Data,"{u'name': u'City of Washington, DC'}","District of Columbia, United States|Maryland, United States"
"City of Washington, DC","[u'2019live', u'assault', u'burglary', u'cdw', u'Crime', u'DC GIS', u'District of Columbia', u'Feeds', u'homicide', u'jan2019', u'MPD', u'police', u'robbery', u'safety', u'theft', u'Washington DC']",http://opendata.dc.gov/datasets/f08294e5286141c293e9202fcd3e8b57_1,Crime Incidents in 2019,"DC crime incident locations. The dataset contains a subset of locations and attributes of incidents reported in the ASAP (Analytical Services Application) crime report database by the District of Columbia Metropolitan Police Department (MPD). Visit https://dcatlas.dcgis.dc.gov/crimecards/ for more information. This data is shared via an automated process where addresses are geocoded to the District's Master Address Repository and assigned to the appropriate street block. Block locations for some crime points could not be automatically assigned resulting in 0,0 for x,y coordinates. These can be interactively assigned using the MAR Geocoder.",2018-12-24T20:17:15.000Z,2019-01-02T18:40:33.000Z,http://opendata.dc.gov/datasets/f08294e5286141c293e9202fcd3e8b57_1,https://maps2.dcgis.dc.gov/dcgis/rest/services/FEEDS/MPD/MapServer/1,"-77.22575918267839,38.786658888995845,-76.81253535472528,39.00086195800861",04c-01,Maryland,Municipalities Geospatial Data,"{u'name': u'City of Washington, DC'}","District of Columbia, United States|Maryland, United States"
"City of Washington, DC","[u'Digital Elevation Model DEM', u'Digital Surface Model DSM', u'Washington DC', u'point cloud', u'LAS', u'ground points', u'LiDAR', u'imagery', u'nov2018', u'dem', u'dsm', u'elevation', u'Hydrology']",http://opendata.dc.gov/datasets/8e0527ae395c4df594e2775e01178ccb,LiDAR - Hydro Enforced Digital Terrain Model - 2018,(Read More). Hydro-Flattened Bare Earth DTM. The dataset was created using the LiDAR bare earth points and 3D hydro breaklines to a resolution of 1 meter (April 2018). Download includes metadata as XML.Voids exist in the data due to data redaction conducted under the guidance of the United States Secret Service. All LiDAR data returns and collected data were removed from the dataset based on the redaction footprint shapefile generated in 2017.,2018-11-15T20:54:00.000Z,2018-11-15T21:25:29.000Z,http://opendata.dc.gov/datasets/8e0527ae395c4df594e2775e01178ccb,https://drive.google.com/file/d/1ts99MJjn-EJDXnABnDE0ks5aaB0w9pdA/view?usp=sharing,"-77.119916,38.79151,-76.909035,38.995971",04c-01,Maryland,Municipalities Geospatial Data,"{u'name': u'City of Washington, DC'}","District of Columbia, United States|Maryland, United States"
